1.002	-1.25E-01
1.003	-1.25E-01
1.004	-1.09E-01
1.005	-9.33E-02
1.006	-9.33E-02
1.007	-7.76E-02
1.008	-7.76E-02
1.009	-9.33E-02
1.01	-6.20E-02
1.011	-4.64E-02
1.012	-1.51E-02
1.013	1.61E-02
1.014	3.18E-02
1.015	9.43E-02
1.016	1.10E-01
1.017	1.41E-01
1.018	1.72E-01
1.019	2.04E-01
1.02	2.04E-01
1.021	2.04E-01
1.022	2.04E-01
1.023	2.04E-01
1.024	1.72E-01
1.025	1.41E-01
1.026	1.41E-01
1.027	9.43E-02
1.028	7.86E-02
1.029	3.18E-02
1.03	1.61E-02
1.031	-1.51E-02
1.032	-3.08E-02
1.033	-6.20E-02
1.034	-7.76E-02
1.035	-1.09E-01
1.036	-1.09E-01
1.037	-1.09E-01
1.038	-1.09E-01
1.039	-1.09E-01
1.04	-1.09E-01
1.041	-7.76E-02
1.042	-6.20E-02
1.043	-7.76E-02
1.044	-6.20E-02
1.045	-3.08E-02
1.046	5.00E-04
1.047	5.00E-04
1.048	1.61E-02
1.049	1.61E-02
1.05	5.00E-04
1.051	-3.08E-02
1.052	-6.20E-02
1.053	-6.20E-02
1.054	-6.20E-02
1.055	-7.76E-02
1.056	-9.33E-02
1.057	-9.33E-02
1.058	-9.33E-02
1.059	-9.33E-02
1.06	-6.20E-02
1.061	-7.76E-02
1.062	-6.20E-02
1.063	-4.64E-02
1.064	-4.64E-02
1.065	-3.08E-02
1.066	5.00E-04
1.067	5.00E-04
1.068	3.18E-02
1.069	3.18E-02
1.07	4.74E-02
1.071	4.74E-02
1.072	3.18E-02
1.073	4.74E-02
1.074	4.74E-02
1.075	4.74E-02
1.076	4.74E-02
1.077	4.74E-02
1.078	4.74E-02
1.079	4.74E-02
1.08	3.18E-02
1.081	3.18E-02
1.082	3.18E-02
1.083	1.61E-02
1.084	3.18E-02
1.085	1.61E-02
1.086	3.18E-02
1.087	3.18E-02
1.088	4.74E-02
1.089	6.30E-02
1.09	6.30E-02
1.091	9.43E-02
1.092	7.86E-02
1.093	7.86E-02
1.094	1.10E-01
1.095	9.43E-02
1.096	1.10E-01
1.097	1.26E-01
1.098	9.43E-02
1.099	9.43E-02
1.1	6.30E-02
1.101	6.30E-02
1.102	4.74E-02
1.103	3.18E-02
1.104	5.00E-04
1.105	5.00E-04
1.106	-1.51E-02
1.107	-3.08E-02
